"usageclass","checkouttype","materialtype","checkoutyear","checkoutmonth","checkouts","title","creator","subjects","publisher","publicationyear"
"Physical","Horizon","BOOK","2019","1","1","Sailing for gold / by Deborah Hopkinson ; illustrated by Bill Farnsworth.","Hopkinson, Deborah","Gold mines and mining Juvenile fiction, Klondike River Valley Yukon Juvenile fiction","Aladdin,","[2004]"
"Physical","Horizon","BOOK","2019","1","1","Unspoken : a story from the Underground Railroad / Henry Cole.","Cole, Henry, 1955-","Underground Railroad Juvenile fiction, Fugitive slaves Juvenile fiction, African Americans Juvenile fiction, Stories without words Juvenile fiction","Scholastic Press,","2012."
"Physical","Horizon","BOOK","2019","1","1","Mike Mignola's B.P.R.D. [5], The black flame / story by Mike Mignola and John Arcudi ; art by Guy Davis ; colors by Dave Stewart ; letters by Clem Robins.","Mignola, Mike","Parapsychology Comic books strips etc, Good and evil Comic books strips etc, Fantasy comics, Horror comics, Graphic novels, Paranormal comics","Dark Horse Books,","2006."
"Physical","Horizon","BOOK","2019","1","3","Remote : office not required / Jason Fried and David Heinemeier Hansson.","Fried, Jason","Telecommuting","Crown Business,","[2013]"
"Physical","Horizon","BOOK","2019","1","6","Backhoe Joe / written by Lori Alexander ; illustrated by Craig Cameron.","Alexander, Lori","Pets Training Fiction, Backhoes Juvenile fiction, Humorous stories","Harper, an imprint of HarperCollins Publishers,","[2014]"
"Physical","Horizon","BOOK","2019","1","2","Wild play : parenting adventures in the great outdoors / by David Sobel.","Sobel, David, 1949-","Outdoor life, Outdoor recreation, Nature, Parenting Environmental aspects, Adventure and adventurers","Sierra Club Books,","[2011]"
"Physical","Horizon","BOOK","2019","1","1","Fight Club. 2, The tranquility gambit / story by Chuck Palahniuk ; art by Cameron Stewart ; colors by Dave Stewart ; letters and logo by Nate Piekos of Blambot.","Palahniuk, Chuck","Young men Comic books strips etc, Hand to hand fighting Comic books strips etc, Self actualization Psychology Comic books strips etc, Comic books strips etc, Graphic novels","Dark Horse Books,","2016."
"Digital","OverDrive","AUDIOBOOK","2019","1","1","Civil War on Sunday: Magic Tree House Series, Book 21 (unabridged) (Unabridged)","Mary Pope Osborne","Historical Fiction, Juvenile Fiction","Books on Tape","2017"
"Digital","OverDrive","EBOOK","2019","1","2","A Tale of Two Pretties: The Clique Series, Book 14","Lisi Harrison","Young Adult Fiction, Young Adult Literature","Hachette Digital, Inc.","2013"
"Digital","OverDrive","EBOOK","2019","1","1","Click, Clack, Moo: Cows That Type","Doreen Cronin","Humor (Fiction), Juvenile Fiction, Picture Book Fiction","Simon & Schuster, Inc.","2014"
"Physical","Horizon","BOOK","2019","1","1","Color problems; a practical manual for the lay student of color.","Vanderpoel, Emily Noyes, 1842-1939","Color Study and teaching","Longmans,","1902."
"Digital","OverDrive","EBOOK","2019","1","4","I'm Fine...And Other Lies","Whitney Cummings","Biography & Autobiography, Essays, Humor (Nonfiction), Nonfiction","Penguin Group (USA), Inc.","2017"
"Physical","Horizon","BOOK","2019","1","1","The Oregon trail / by Francis Parkman ; with an introd. by Mark Van Doren ; illustrated by James Daugherty.","Parkman, Francis, 1823-1893","Frontier and pioneer life West U S, Indians of North America West U S, Oregon National Historic Trail","Rinehart,","[1931]"
"Digital","OverDrive","EBOOK","2019","1","1","Who Is Dolly Parton?","True Kelley","Biography & Autobiography, Juvenile Nonfiction","Penguin Group (USA), Inc.","2014"
"Physical","Horizon","BOOK","2019","1","1","The new meditation handbook : meditations to make our life happy and meaningful / Geshe Kelsang Gyatso.","Kelsang Gyatso, 1931-","Buddhist meditations","Tharpa Publications,","2009."
"Physical","Horizon","BOOK","2019","1","2","Timequake / Kurt Vonnegut.","Vonnegut, Kurt","Trout Kilgore Fictitious character Fiction, Space and time Fiction, Alternative histories Fiction","Berkley Books,","1998."
"Physical","Horizon","BOOK","2019","1","2","Who was Ernest Shackleton? / James Buckley Jr. ; illustrated by Max Hergenrother.","Buckley, James, Jr., 1963-","Shackleton Ernest Henry Sir 1874 1922 Juvenile literature, Explorers Great Britain Biography Juvenile literature, Antarctica Discovery and exploration British Juvenile literature, Antarctica Discovery and exploration Juvenile literature","Grosset & Dunlap,","[2013]"
"Physical","Horizon","VIDEODISC","2019","1","2","The half-life of genius : physicist Raemer Schreiber / Atomic Memories ; producers, John Webb, Sara Schreiber, Ben Saunders ; directors, Jared Brandon-Flande, John Webb.",,"Schreiber Raemer 1910 1998, Manhattan Project U S, Nuclear physicists United States Biography, Physicists United States Biography, Biographical films, Nonfiction films, Documentary films, Feature films, Video recordings for the hearing impaired","Distributed by Gravitas Ventures,","[2018]"
"Digital","OverDrive","AUDIOBOOK","2019","1","17","Winter: The Lunar Chronicles, Book 4 (unabridged) (Unabridged)","Marissa Meyer","Folklore, Science Fiction, Young Adult Fiction","Macmillan Audio","2016"
"Physical","Horizon","BOOK","2019","1","1","From survival to recovery : growing up in an alcoholic home.",,"Al Anon Family Group Headquarters Inc, Adult children of alcoholics Rehabilitation, Twelve step programs, Alcoholics Family relationships","Al-Anon Family Group Headquarters,","[1994]"
"Physical","Horizon","BOOK","2019","1","5","Chinese New Year / Dianne M. MacMillan.","MacMillan, Dianne M., 1943-","Chinese New Year Juvenile literature, Chinese New Year United States Juvenile literature, Chinese Americans Social life and customs Juvenile literature","Enslow Publishers,","[2008]"
"Physical","Horizon","BOOK","2019","1","2","30 minute crochet : what can you crochet in half an hour or less? / Carol Meldrum.","Meldrum, Carol","Crocheting Patterns, Dress accessories","Barron's,","2013."
"Physical","Horizon","BOOK","2019","1","7","Fame : the hijacking of reality / Justine Bateman.","Bateman, Justine","Bateman Justine, Fame Social aspects, Celebrities United States","Akashic Books,","[2018]"
"Physical","Horizon","BOOK","2019","1","1","Papercutz slices. 2, Breaking down / Maia Kinney-Petrucha & Stefan Petrucha, writers ; Rick Parker, artist.","Kinney-Petrucha, Maia","Meyer Stephenie 1973 Parodies imitations etc Comic books strips etc, Vampires Parodies imitations etc Comic books strips etc, Swan Bella Fictitious character Parodies imitations etc Comic books strips etc, Cullen Edward Fictitious character Parodies imitations etc Comic books strips etc, Parodies Comic books strips etc, Graphic novels","Papercutz,","[2011]"
"Physical","Horizon","BOOK","2019","1","1","Ne proshcha︠i︡usʹ : prikl︠i︡ucheni︠i︡a Ėrasta Fandorina v XX veke : chastʹ vtora︠i︡a / Boris Akunin ; ill︠i︡ustra︠t︡sii Igor︠i︡a Sakurova.","Akunin, B. (Boris)","Fandorin Erast Fictitious character Fiction, Russia Federation History Revolution 1917 1921 Fiction, Soviet Union History Revolution 1917 1921 Protest movements Fiction","Zakharov,","[2018]"
"Physical","Horizon","BOOK","2019","1","3","Doom patrol. Book one. Vertigo / writer, Grant Morrison ; Richard Case, John Nyberg [and 3 others], artists.","Morrison, Grant","Doom Patrol Fictitious characters Comic books strips etc, Heroes Comic books strips etc, Comic books strips etc, Graphic novels Great Britain, Comics Graphic works, Graphic novels","DC Comics,","[2016]"
"Physical","Horizon","BOOK","2019","1","1","Mixed nuts : America's love affair with comedy teams : from Burns and Allen to Belushi and Aykroyd / Lawrence J. Epstein.","Epstein, Lawrence J. (Lawrence Jeffrey)","Comedians United States Biography, Comedy History and criticism, United States Civilization 20th century","PublicAffairs,","[2004]"
"Physical","Horizon","BOOK","2019","1","1","Yi kan jiu dong de jia ju ruan zhuang shu / Li xiang Zhai, bian.",,"Interior decoration, Textile fabrics in interior decoration","Zhongguo dian li chu ban she,","2016."
"Digital","OverDrive","AUDIOBOOK","2019","1","1","London's Last True Scoundrel: Ministry of Marriage Series, Book 4 (unabridged) (Unabridged)","Christina Brooke","Fiction, Literature","Tantor Media, Inc","2014"
"Digital","OverDrive","AUDIOBOOK","2019","1","2","The Last Precinct: Kay Scarpetta Series, Book 11 (unabridged) (Unabridged)","Patricia Cornwell","Fiction, Mystery, Thriller","HarperCollins Publishers Inc.","2016"
"Digital","OverDrive","AUDIOBOOK","2019","1","1","The Breakthrough: Politics and Race in the Age of Obama (unabridged) (Unabridged)","Gwen Ifill","Nonfiction, Politics, Sociology","HighBridge Company","2009"
"Digital","OverDrive","EBOOK","2019","1","1","Distress Signals","Catherine Ryan Howard","Fiction, Mystery, Suspense, Thriller","Blackstone Audio, Inc.","2017"
"Physical","Horizon","BOOK","2019","1","2","The Africa cookbook : tastes of a continent / Jessica B. Harris.","Harris, Jessica B.","Cooking African, Cookbooks","Simon & Schuster Paperbacks,","2010."
"Physical","Horizon","VIDEODISC","2019","1","2","German for babies, toddlers and preschoolers. Disc 4, In my home / Little Pim Corporation ; an Arts Engine Inc. / Big Mouth Films production ; produced by Katy Chevigny, Julia Pimsleur Levine, and Jolene Pinder ; written and directed by Julia Pimsleur Levine.",,"German language Self instruction Juvenile films, German language Study and teaching Foreign speakers Juvenile films, Vocabulary Juvenile films, Childrens films, Video recordings for the hearing impaired","Little Pim Corp.,","2011."
"Physical","Horizon","BOOK","2019","1","1","Jesse James : a notorious bank robber of the Wild West / Tim Cooke.","Cooke, Tim, 1961-","James Jesse 1847 1882 Juvenile literature, Outlaws West U S Biography Juvenile literature, Frontier and pioneer life West U S Juvenile literature, Robbers and outlaws West U S, West U S History 1860 1890 Juvenile literature","Gareth Stevens Publishing,","2016."
"Digital","OverDrive","EBOOK","2019","1","2","Penny and Her Marble: I Can Read Level 1","Kevin Henkes","Beginning Reader, Juvenile Fiction","HarperCollins Publishers Inc.","2015"
"Digital","OverDrive","EBOOK","2019","1","1","Julius Caesar","William Shakespeare","Fiction, Literature","ePenguin","2011"
"Physical","Horizon","BOOK","2019","1","1","Cro-Magnon : how the Ice Age gave birth to the first modern humans / Brian Fagan.","Fagan, Brian M.","Cro Magnons, Human evolution, Glacial epoch, Neanderthals, Prehistoric peoples","Bloomsbury Press,","[2010]"
"Digital","OverDrive","EBOOK","2019","1","1","Life After Death: The Burden of Proof","Deepak Chopra, M.D.","New Age, Nonfiction, Religion & Spirituality, Self-Improvement","Random House, Inc.","2012"
"Physical","Horizon","BOOK","2019","1","5","Escape from the great earthquake / Kate Messner ; illustrated by Kelley McMorris.","Messner, Kate","Golden retriever Juvenile fiction, Time travel Juvenile fiction, San Francisco Earthquake and Fire Calif 1906 Juvenile fiction, Earthquakes California San Francisco Juvenile fiction, Chinese California San Francisco History Juvenile fiction, Adventure stories, San Francisco Calif History Juvenile fiction, Dogs Fiction, Chinese Americans Fiction, Adventure and adventurers Fiction, San Francisco Calif History 20th century Fiction, Adventure fiction, Action and adventure fiction","Scholastic Press,","[2017]"
"Physical","Horizon","BOOK","2019","1","1","Sonia Delaunay / Sonia Delaunay ; chronology compiled by Tadeo Kohan with the collaboration of Cécile Godefroy, Anne Montfort and Juliette Rizzi ; translated from the original French by Abigail Grater.","Delaunay, Sonia","Delaunay Sonia Exhibitions, Fashion design France Exhibitions, Textile fabrics France Design Exhibitions","Tate Publishing,","2014."
"Physical","Horizon","BOOK","2019","1","2","Fresh pantry : eat seasonally, cook smart & learn to love your vegetables / Amy Pennington.","Pennington, Amy, 1974-","Cooking Vegetables, Seasonal cooking","Skipstone,","[2014]"
"Digital","OverDrive","AUDIOBOOK","2019","1","2","Riptide (Unabridged)","Douglas Preston","Fiction, Thriller","Blackstone Audio, Inc.","2010"
"Physical","Horizon","BOOK","2019","1","10","Olympic Peninsula / Jeff Burlingame.","Burlingame, Jeff","Olympic Peninsula Wash Description and travel, Olympic Peninsula Wash Guidebooks","Avalon Travel,","2018."
"Physical","Horizon","BOOK","2019","1","1","The center of everything / Linda Urban.","Urban, Linda","Families Fiction, Friendship Fiction, Interpersonal relations Juvenile fiction","Harcourt Children's Books,","[2013]"
"Physical","Horizon","BOOK","2019","1","1","Alfawakih / written by Gill Budgell ; photographed by Steve Lumb ; translated by Saussan Khalil, Mowafak Maroki, Basel Abbas and Ali Khalil.","Budgell, Gill,","Fruit Juvenile literature, Fruit, Picture books for children, Juvenile works, Picture books","Collins,","2016."
"Physical","Horizon","BOOK","2019","1","1","Swiss vendetta / Tracee de Hahn.","De Hahn, Tracee","Women detectives Switzerland Fiction, Murder Investigation Switzerland Fiction, Large type books, Lausanne Switzerland Fiction, Mystery fiction, Detective and mystery fiction","Thorndike Press, a part of Gale, Cengage Learning,","2017."
"Physical","Horizon","BOOK","2019","1","12","Ladybug Girl at the beach / [text] by David Soman and Jacky Davis ; [pictures by David Soman].","Soman, David","Beaches Juvenile fiction, Fear Juvenile fiction","Dial Books for Young Readers,","2010."
"Physical","Horizon","BOOK","2019","1","5","And every morning the way home gets longer and longer : a novella / Fredrik Backman ; translated by Alice Menzies.","Backman, Fredrik, 1981-","Grandparent and child Fiction, Fathers and sons Fiction, Reminiscing Fiction, Sweden Fiction, Domestic fiction, Psychological fiction","Atria Books, an imprint of Simon & Schuster, Inc.,","2016."
"Physical","Horizon","BOOK","2019","1","5","If you come softly / Jacqueline Woodson.","Woodson, Jacqueline","Interracial dating Juvenile fiction, African Americans Juvenile fiction, Families Fiction, Schools Fiction, New York N Y Fiction, Young adult fiction","Puffin Books,","2010."
"Physical","Horizon","BOOK","2019","1","4","Don't retire broke : an indispensable guide to tax-efficient retirement planning and financial freedom / by Rick Rodgers.","Rodgers, Rick (Financial planner)","Retirement United States Planning, Retirement income United States Planning, Finance Personal","Career Press,","[2017]"
"Physical","Horizon","SOUNDDISC","2019","1","1","Nemesis / by Lindsey Davis.","Davis, Lindsey","Falco Marcus Didius 41 Fiction, Private investigators Italy Rome Fiction, Murder Investigation Fiction, Rome History Vespasian 69 79 Fiction, Mystery fiction","BBC Audiobooks,","[2010]"
