"usageclass","checkouttype","materialtype","checkoutyear","checkoutmonth","checkouts","title","creator","subjects","publisher","publicationyear"
"Physical","Horizon","BOOK","2011","1","1","key to the Golden Firebird a novel",,"Sisters Fiction, Fathers and daughters Fiction, Alcoholism Fiction, Philadelphia Pa Fiction, Automobile driving Fiction, Softball Fiction, Bereavement Fiction",,
"Physical","Horizon","BOOK","2011","1","1","Angely i demony : roman / Dėn Braun ; [perevod s angliĭskogo G.B. Kosova].","Brown, Dan, 1964-","Langdon Robert Fictitious character Fiction, Papacy Vatican City Fiction, Vatican City Fiction","Izd-vo ""AST"" : L︠i︡uks,","2005."
"Physical","Horizon","BOOK","2011","1","6","The nutcracker / illustrations by Alison Jay.","Jay, Alison","Fairy tales, Ballets Stories plots etc Juvenile fiction, Christmas Fiction","Dial Books for Young Readers,","2010."
"Digital","OverDrive","EBOOK","2011","1","1","Change Your Brain, Change Your Body: Use Your Brain to Get and Keep the Body You Have Always Wanted","Daniel G. Amen, M.D.","Health & Fitness, Nonfiction, Science","Random House, Inc.","2010"
"Physical","Horizon","BOOK","2011","1","2","A big quiet house : a Yiddish folktale from Eastern Europe / retold by Heather Forest ; illustrated by Susan Greenstein.","Forest, Heather","Jews Folklore, Folklore Europe Eastern Juvenile literature","August House LittleFolk,","c1996."
"Physical","Horizon","VIDEODISC","2011","1","5","Masada",,"Masada Site Israel Siege 72 73 Drama, Television mini series, Historical television programs, Television movies, Flavius Silva 1st cent Drama, Rome History Flavians 69 96 Drama, Siege warfare Israel Masada Site Drama",,
"Physical","Horizon","VIDEODISC","2011","1","34","Midsomer murders. Left for dead [videorecording] / All 3 Media ; Bentley Productions ; produced by Brian True-May ; written by Michael Crompton ; directed by Renny Rye.",,"Barnaby Chief Inspector Fictitious character Drama, Detectives England Drama, Criminal investigation England Drama, Murderers England Drama, Murder England Drama, Criminal behavior England Drama, Detective and mystery television programs Great Britain, Fiction television programs, Video recordings for the hearing impaired, Television series","Distributed by Acorn Media,","[2010]"
"Physical","Horizon","BOOK","2011","1","1","Chiang Kai shek: China's generalissimo and the nation he lost / Jonathan Fenby.","Fenby, Jonathan","Chiang Kai shek 1887 1975, Presidents China Biography, Preidents Taiwan Biography, Nationalists China Biography, China Politics and government 1912 1949, China History Republic 1912 1949","Carroll & Graf,","2004, c2003."
"Physical","Horizon","BOOK","2011","1","2","Moors last sigh",,,,
"Physical","Horizon","SOUNDDISC","2011","1","3","Selected shorts [sound recording] : a celebration of the short story. The William Hurt collection / a presentation of Symphony Space.",,"Short stories American, Radio stories, Radio programs","Symphony Space,","p2009."
"Digital","Freegal","SONG","2011","1","1","Echoes","Klaxons",,,
"Physical","Horizon","BOOK","2011","1","1","How to photograph your baby getting closer with your camera and your heart",,"Photography of infants",,
"Physical","Horizon","BOOK","2011","1","3","Dividend stocks for dummies / by Lawrence Carrel.","Carrel, Lawrence, 1963-","Dividends","Wiley Pub.,","c2010."
"Physical","Horizon","BOOK","2011","1","1","One Halloween night / Mark Teague.","Teague, Mark","Halloween Juvenile fiction","Scholastic Press,","1999."
"Physical","Horizon","BOOK","2011","1","1","Elvis and the grateful dead / Peggy Webb.","Webb, Peggy","Elvis Presley impersonators Crimes against Fiction, Murder Investigation Fiction, Tupelo Miss Fiction, Basset hound Fiction, Mystery fiction","Kensington Books,","2009."
"Physical","Horizon","SOUNDDISC","2011","1","3","Devil's halo [sound recording] / Meshell Ndegeocello.","NdegéOcello, Me'Shell, 1969-","Popular music 2001 2010, Rock music 2001 2010","Mercer Street,","p2009."
"Physical","Horizon","BOOK","2011","1","3","Beading with cabochons simple techniques for beautiful jewelry",,"Beadwork, Jewelry making",,
"Physical","Horizon","VIDEODISC","2011","1","102","The pillars of the earth [videorecording] / Tandem Communications, Muse Entertainment in association with Scott Free Films ; produced by John Ryan ; written for television by John Pielmeier ; directed by Sergio Mimica-Gezzan.",,"Cathedrals Design and construction Drama, Architecture Gothic Drama, Architects and builders Drama, Middle Ages Drama, Europe History 476 1492 Drama, Television mini series, Historical television programs, Fiction television programs, Video recordings for the hearing impaired","Sony Pictures Home Entertainment,","2010."
"Physical","Horizon","VIDEODISC","2011","1","2","Hikaru no Go Vol 5 The rival in the shadows",,"Ghosts Drama, Fantasy television programs, Anime Japan, Go Game Drama, Internet games Drama, Animated television programs",,
"Physical","Horizon","BOOK","2011","1","6","So big / Edna Ferber.","Ferber, Edna, 1887-1968","Families Illinois Chicago Fiction, Chicago Ill Social life and customs Fiction, Historical fiction","Perennial Classics,","2000, c1983."
"Physical","Horizon","BOOK","2011","1","6","Payback : debt and the shadow side of wealth / Margaret Atwood.","Atwood, Margaret, 1939-","Debt Social aspects, Debt in literature","Anansi ; Distributed in the United States by Publishers Group West,","c2008."
"Physical","Horizon","BOOK","2011","1","1","Raincoast chronicles 18 : stories and history of the British Columbia coast / edited by Howard White with Peter A. Robson.",,"Pacific Coast B C History","Harbour Pub.,","1998."
"Physical","Horizon","BOOK","2011","1","1","Germany",,"Germany Social life and customs, Bavaria Germany Social life and customs Juvenile literature, Bavaria Germany Social life and customs",,
"Physical","Horizon","BOOK","2011","1","5","The photograph / Penelope Lively.","Lively, Penelope, 1933-","Widowers Fiction, Adultery Fiction, Sisters Fiction, England Fiction, Psychological fiction","Viking,","2003."
"Digital","OverDrive","EBOOK","2011","1","1","212: Ellie Hatcher Series, Book 3","Alafair Burke","Fiction, Mystery","HarperCollins Publishers Inc.","2010"
"Physical","Horizon","VIDEODISC","2011","1","21","Wild ocean [videorecording] / presented by Nokia ; a Giant Screen Films and Yes/No Productions film in association with Hugo Productions ; produced by Don Kempf, Steve Kempf and David Marks ; created and directed by Luke Cresswell and Steve McNicholas.",,"Marine animals South Africa, Animal migration South Africa, Animals Food South Africa, Environmental responsibility South Africa, Documentary films, Nonfiction films","Image Entertainment,","c2009."
"Physical","Horizon","BOOK","2011","1","1","uncertain grace",,"Photography Artistic Exhibitions, Salgado SebastiÆo 1944 Exhibitions",,
"Digital","OverDrive","AUDIOBOOK","2011","1","1","Brotherhood of Warriors: Behind Enemy Lines with a Commando in One of the World's Most Elite Counterterrorism Units (unabridged) (Unabridged)","Aaron Cohen","History, Nonfiction","Tantor Media, Inc","2008"
"Physical","Horizon","BOOK","2011","1","11","Walt Disney's Mickey Mouse classics. Mouse tails / editor Aaron Sparrow, assistant editor Christopher Burns, designer Erika Terriquez.",,"Mickey Mouse Fictitious character Comic books strips etc, Mice Comic books strips etc, Cartoons and comics, Comic books strips etc, Graphic novels","Boom Kids!,","c2010."
"Physical","Horizon","BOOK","2011","1","1","Behind the masks : personality disorders in religious behavior / Wayne E. Oates.","Oates, Wayne Edward, 1917-1999.","Personality disorders Patients Pastoral counseling, Personality disorders Religious aspects Christianity","Westminster Press,","c1987."
"Physical","Horizon","BOOK","2011","1","1","Keep looking",,"Winter, Animals, Wildlife watching, Wildlife watching Juvenile literature, Winter Juvenile literature, Animals Juvenile literature",,
"Physical","Horizon","BOOK","2011","1","4","Pure style : home & garden / Jane Cumberbatch ; with photography by Henry Bourne and Pia Tryde.","Cumberbatch, Jane","Interior decoration Amateurs manuals, Outdoor living spaces Decoration Amateurs manuals","Ryland Peters & Small,","2008."
"Physical","Horizon","BOOK","2011","1","1","Forever waiting Colettes appeal",,"Love stories, Historical fiction, Domestic fiction, Aristocracy Social class Fiction, Virginia History 19th century Fiction",,
"Physical","Horizon","BOOK","2011","1","1","volcano lover a romance",,"Historical fiction, Biographical fiction, Naples Italy Fiction, Hamilton Emma Lady 1761 1815 Fiction, Nelson Horatio Nelson Viscount 1758 1805 Fiction, Hamilton William Sir 1730 1803 Fiction",,
"Physical","Horizon","BOOK","2011","1","1","Gu du",,"Chinese fiction",,
"Physical","Horizon","BOOK","2011","1","3","Mom [text (large print)] : a celebration of mothers from Storycorps / edited and with an introduction by Dave Isay.",,"Mothers United States, Interviews United States, StoryCorps Project, Large type books","Thorndike Press,","2010."
"Physical","Horizon","BOOK","2011","1","1","playwrights workbook",,"Playwriting",,
"Physical","Horizon","BOOK","2011","1","4","Ten thousand joys & ten thousand sorrows : a couple's journey through Alzheimer's / Olivia Ames Hoblitzelle.","Hoblitzelle, Olivia Ames","Hoblitzelle Harrison Mental health, Alzheimers disease Patients Biography, Alzheimers disease Patients Care","Jeremy P. Tarcher/Penguin,","2010."
"Physical","Horizon","VIDEODISC","2011","1","2","Ran",,"Feature films, Motion pictures Japanese",,
"Physical","Horizon","BOOK","2011","1","1","Six wives : the queens of Henry VIII / David Starkey.","Starkey, David","Henry VIII King of England 1491 1547 Marriage, Great Britain History Henry VIII 1509 1547 Biography, Queens Great Britain Biography","HarperCollins Publishers,","c2003."
"Digital","OverDrive","EBOOK","2011","1","1","The Moral Animal: Why We Are, the Way We Are: The New Science of Evolutionary Psychology","Robert Wright","Nonfiction, Science, Sociology","Random House, Inc.","2010"
"Physical","Horizon","SOUNDDISC","2011","1","7","Third girl [sound recording] / Agatha Christie.","Christie, Agatha, 1890-1976","Poirot Hercule Fictitious character Fiction, Oliver Ariadne Fictitious character Fiction, England Fiction, Mystery fiction","BBC Audiobooks America,","p2010, c1966."
"Physical","Horizon","BOOK","2011","1","2","Algeria / Falaq Kagda & Zawiah Abdul Latif.","Kagda, Falaq","Algeria Juvenile literature","Marshall Cavendish Benchmark,","2009, [i.e. 2008]"
"Physical","Horizon","BOOK","2011","1","2","Community gardening / Ellen Kirby and Elizabeth Peters, editors.",,"Community gardens United States, Community gardens Canada, Gardening North America","Brooklyn Botanic Garden,","c2008."
"Physical","Horizon","BOOK","2011","1","4","Face to face with penguins / by Yva Momatiuk and John Eastcott.","Momatiuk, Yva, 1940-","Penguins Juvenile literature","National Geographic,","c2009."
"Physical","Horizon","BOOK","2011","1","2","Every nonprofits guide to publishing",,"Internet publishing, Social marketing, Nonprofit organizations Publishing, Nonprofit organizations Public relations",,
"Physical","Horizon","BOOK","2011","1","2","Kiki's memoirs / introduction by Ernest Hemingway and Foujita ; reproductions of paintings by Kiki ; photograpy by Man Ray ; translated from the French by Samuel Putnam ; additional material translated by Billy Klüver and Julie Martin ; edited and annotated by Billy Klüver and Julie Martin.","Kiki, 1901-1953","Kiki 1901 1953, Artists models France Paris Biography, Montparnasse Paris France History 20th century","The Ecco Press,","c1996."
"Physical","Horizon","VIDEODISC","2011","1","1","world of custom motorcycles",,"Motorcycles Customizing, Bike Week Daytona Beach Fla",,
"Physical","Horizon","BOOK","2011","1","1","Heirloom ribbonwork / Helen Gibb.","Gibb, Helen","Ribbon work, Ribbon flowers","[Krause Publications,],","c2001."
"Digital","Freegal","SONG","2011","1","1","Coney Island Cyclone","Mercury Rev",,,
"Physical","Horizon","BOOK","2011","1","3","Jane's fighting aircraft of World War II / foreward by Bill Gunston.",,"Airplanes Military, World War 1939 1945 Aerial operations","Crescent Books,","[1996]"
"Physical","Horizon","SOUNDDISC","2011","1","7","Fly away home [sound recording] : a novel / Jennifer Weiner.","Weiner, Jennifer","Politicians United States Fiction, Sex scandals Fiction, Politicians spouses Fiction, Mothers and daughters Fiction","Simon And Schuster Audio,","p2010."
"Physical","Horizon","BOOK","2011","1","2","Three more stories you can read to your cat / Sara Swan Miller ; illustrated by True Kelley.","Miller, Sara Swan","Cats Juvenile fiction","Houghton Mifflin,","2002."
"Physical","Horizon","BOOK","2011","1","2","The September Society / Charles Finch.","Finch, Charles (Charles B.)","Lenox Charles Fictitious character Fiction, Private investigators England Fiction, Missing persons Investigation Fiction, College students England Fiction, Lincoln College University of Oxford Fiction, Mystery fiction, Large type books","Center Point Pub.,","2010."
"Physical","Horizon","VIDEODISC","2011","1","1","Paris by night 77 30 nam vien xu 1975 2005",,"Popular music Vietnam, Stand up comedy Vietnam",,
"Physical","Horizon","BOOK","2011","1","2","The lithosphere : Earth's crust / Gregory L. Vogt.","Vogt, Gregory","Earth Planet Crust Juvenile literature, Earth Planet Surface Juvenile literature, Earth Planet Juvenile literature","Twenty-First Century Books,","c2007."
"Physical","Horizon","SOUNDDISC","2011","1","3","Tyler Perrys Why did I get married music from and inspired by the motion picture",,"Motion picture music, Popular music 2001 2010",,
"Digital","OverDrive","EBOOK","2011","1","1","Crooked House","Agatha Christie","Fiction, Mystery","HarperCollins Publishers Inc.","2010"
"Physical","Horizon","BOOK","2011","1","2","Jewelry from nature : 45 great projects using sticks & stones, seeds & bones / Cathy Yow.","Yow, Cathy","Jewelry making, Nature craft","Lark Books,","c1998."
"Digital","OverDrive","EBOOK","2011","1","1","Fudge Cupcake Murder: Hannah Swensen Mystery Series, Book 5","Joanne Fluke","Fiction, Mystery","Kensington Publishing Corp.","2009"
"Physical","Horizon","BOOK","2011","1","4","The pain nurse / Jon Talton.","Talton, Jon","Murder Fiction, Nurses Fiction, Hospital patients Fiction, Medical novels, Mystery fiction","Poisoned Pen Press,","2009."
"Physical","Horizon","BOOK","2011","1","1","Abraham Lincoln for kids his life and times with 21 activities",,"Handicraft, Presidents, Presidents United States Biography Juvenile literature, Lincoln Abraham 1809 1865 Juvenile literature, Lincoln Abraham 1809 1865, Creative activities and seat work Juvenile literature",,
"Physical","Horizon","BOOK","2011","1","2","All this belongs to me : a novel / Petra Hůlová ; translated from the Czech by Alex Zucker.","Hůlová, Petra, 1979-","Women Mongolia Fiction","Northwestern University Press,","c2009."
"Physical","Horizon","BOOK","2011","1","1","Rebels from West Point / Gerard A. Patterson.","Patterson, Gerard A.","Confederate States of America Army Officers, United States Military Academy, United States History Civil War 1861 1865 Manpower","Doubleday,","1987."
