"usageclass","checkouttype","materialtype","checkoutyear","checkoutmonth","checkouts","title","creator","subjects","publisher","publicationyear"
"Physical","Horizon","BOOK","2012","1","2","Anacaona, Golden Flower / by Edwidge Danticat.","Danticat, Edwidge, 1969-","Anacaona 1504 Juvenile fiction, Taino Indians Juvenile fiction, Indians of the West Indies Juvenile fiction, Kings queens rulers etc Fiction, Haiti History To 1791 Juvenile fiction, America Discovery and exploration Spanish Juvenile fiction, Diaries Fiction","Scholastic,","2005."
"Physical","Horizon","BOOK","2012","1","1","Fresh for '01 -- you suckas! / by Aaron McGruder.","McGruder, Aaron","African Americans Comic books strips etc, Comic books strips etc","Andrews McMeel Pub.,","c2001."
"Digital","OverDrive","EBOOK","2012","1","1","The Sooner the Better","Debbie Macomber","Contemporary Romance, Fiction, Literature, Romance","Harlequin Enterprises, Ltd.","2011"
"Physical","Horizon","SOUNDDISC","2012","1","4","Dreams the ultimate Corrs collection",,"Popular music 2001 2010",,
"Physical","Horizon","BOOK","2012","1","1","Kariforunia no uta / Miura Kiyohiro.","Miura, Kiyohiro, 1930-",,"Fukutake Shoten,","1989."
"Digital","OverDrive","EBOOK","2012","1","1","The Diary of Melanie Martin: or How I Survived Matt the Brat, Michelangelo, and the Leaning Tower of Pizza","Carol Weston","Young Adult Fiction, Young Adult Literature","Random House, Inc.","2011"
"Physical","Horizon","BOOK","2012","1","1","Holocaust a history",,"Holocaust Jewish 1939 1945 Causes, Holocaust Jewish 1939 1945 Moral and ethical aspects, Jews Persecutions Germany, World War 1939 1945, Germany Ethnic relations, Germany Politics and government 1933 1945",,
"Physical","Horizon","VIDEODISC","2012","1","7","Van Gogh [videorecording] : brush with genius / MacGillivray Freeman Films presents a Camera Lucida production in conjunction with Les Productions de la Géode ; directed by François Bertrand ; original idea by Peter Knapp ; written by Marie Sellier, François Bertrand.",,"Gogh Vincent van 1853 1890, Painting Dutch 19th century, Painters Netherlands, Impressionism Art, Biographical films, Feature films, Documentary films, Nonfiction films","Distributed by Image Entertainment, Inc.,","c2010."
"Digital","OverDrive","EBOOK","2012","1","1","The Willoughbys","Lois Lowry","Humor (Fiction), Juvenile Fiction","Houghton Mifflin Harcourt Trade and Reference","2011"
"Physical","Horizon","BOOK","2012","1","1","The life cycle of amphibians / Louise & Richard Spilsbury.","Spilsbury, Louise","Amphibians Life cycles Juvenile literature, Amphibians Juvenile literature","Heinemann Library,","2003."
"Physical","Horizon","BOOK","2012","1","1","Trophy a novel",,"Death Fiction",,
"Digital","OverDrive","EBOOK","2012","1","1","Frommer's NYC Free and Dirt Cheap: Frommer's Free & Dirt Cheap Series, Book 81","Ethan Wolff","Nonfiction, Travel","John Wiley & Sons, Inc.","2011"
"Physical","Horizon","MUSIC","2012","1","2","More songs from Glee [music] : music from the Fox television show : piano/vocal/guitar.",,"Television music Excerpts, Popular music","Hal Leonard,","c2010."
"Physical","Horizon","BOOK","2012","1","1","Sausu pointo / Banana Yoshimoto.","Yoshimoto, Banana, 1964-","Quiltmakers Fiction, Man woman relationships Fiction, Hawaii Island Hawaii Fiction","Chūō Kōron Shinsha,","2008."
"Physical","Horizon","BOOK","2012","1","1","Keeper and kid / Edward Hardy.","Hardy, Edward, 1957-","Single men Fiction, Parent and child Fiction","Thomas Dunne Books/St. Martin's Press,","2008, c2007."
"Physical","Horizon","SOUNDDISC","2012","1","1","Where have all the flowers gone [sound recording] : the songs of Pete Seeger.","Seeger, Pete, 1919-2014","Folk music, Folk songs English United States, Popular music 1991 2000","Appleseed,","[1998]"
"Physical","Horizon","VIDEODISC","2012","1","1","Shōnen onmyōji [videorecording] = Shonen onmyouji. 5 produced by Shonen Onmyouji Partners ; animation production, Studio Deen ; directed by Kunihiro Mori ; script, Miya Asakawa ; English version produced by Geneon Entertainment in association with Odex ; producer, Sawako Furuya.",,"Supernatural Drama, Magicians Drama, Anime Japan, Television series, Fiction television programs, Fantasy television programs","Geneon Entertainment USA, Inc,","[2008?], c2006."
"Physical","Horizon","SOUNDDISC","2012","1","4","Galactic melt [sound recording] / Com Truise.","Truise, Com","Popular music 2011 2020, Underground dance music","Ghostly International,","[p2011]."
"Physical","Horizon","BOOK","2012","1","2","Rambunctious garden : saving nature in a post-wild world / Emma Marris.","Marris, Emma","Nature conservation, Wilderness areas Environmental aspects, Restoration ecology","Bloomsbury,","2011."
"Physical","Horizon","BOOK","2012","1","4","Firefighters",,"Fire extinction Vocational guidance Juvenile literature, Fire fighters Job descriptions Juvenile literature, Fire extinction, Fire fighters",,
"Physical","Horizon","VIDEODISC","2012","1","2","world of apu Apur Sansar",,"Feature films",,
"Physical","Horizon","BOOK","2012","1","2","Penguins / Claire Robinson.","Robinson, Claire, 1955-","Penguins Juvenile literature, Emperor penguin Juvenile literature","Heinemann Library,","c1997."
"Digital","OverDrive","EBOOK","2012","1","1","Grant Writing For Dummies®","Beverly A. Browning","Business, Nonfiction","John Wiley & Sons, Inc.","2009"
"Physical","Horizon","VIDEODISC","2012","1","10","stranger",,"War criminals Germany Drama, Nazi hunters Drama, Fugitives from justice Drama, Impostors and imposture Drama, Mystery films, Feature films, Film noir, Video recordings for the hearing impaired",,
"Physical","Horizon","VIDEODISC","2012","1","9","Viniyoga therapy for the upper back, neck and shoulders [videorecording] / produced & directed by Ian Albert & Mark Holmes.",,"Hatha yoga, Backache Treatment, Instructional films","Pranamaya,","c2007."
"Physical","Horizon","BOOK","2012","1","1","Tonto woman and other western stories",,,,
"Physical","Horizon","VIDEODISC","2012","1","1","Partner dancing 101. Party & wedding ready [videorecording] / produced and directed by Cal Pozo ; Fitvid Productions.",,"Dance, Foxtrot Dance, Waltz, Swing Dance, Hustle Dance, Rumba Dance, Salsa Dance, Instructional films","DanceFit Media : Distributed by Gaiam Americas,","c2008."
"Digital","OverDrive","EBOOK","2012","1","1","Murder by Mocha: Coffeehouse Mystery Series, Book 10","Cleo Coyle","Fiction, Mystery","Penguin Group (USA), Inc.","2012"
"Physical","Horizon","BOOK","2012","1","1","Orlando Central North Florida",,"Orlando Fla Guidebooks, Florida Guidebooks",,
"Physical","Horizon","BOOK","2012","1","11","Master math. Algebra / by Debra Anne Ross.","Ross, Debra, 1958-","Algebra","Course Technology Cengage Learning,","c2010."
"Physical","Horizon","BOOK","2012","1","12","Homemade : the heart and science of handcrafts / Carol Endler Sterbenz.","Sterbenz, Carol Endler","Handicraft Encyclopedias","Scribner,","2011."
"Physical","Horizon","BOOK","2012","1","1","Bella y oscura / Rosa Montero.","Montero, Rosa",,"Seix Barral,","1993."
"Physical","Horizon","SOUNDDISC","2012","1","1","Pimsleur language programs. Czech I A [sound recording] : the complete course.",,"Czech language Sound recordings for English speakers, Czech language Self instruction, Czech language Study and teaching Audio visual aids","Simon & Schuster Audio ; distributed by Recorded Books,","p2006."
"Physical","Horizon","VIDEODISC","2012","1","2","Not gay four films exploring the joys and frustrations of gay straight friendships",,"Gay men Relations with heterosexuals Drama, Fiction films, Short films",,
"Physical","Horizon","BOOK","2012","1","5","Turtle splash! countdown at the pond / by Cathryn Falwell.","Falwell, Cathryn","Turtles Juvenile fiction, Counting Fiction, Stories in rhyme Juvenile fiction","Greenwillow Books,","2001."
"Physical","Horizon","SOUNDDISC","2012","1","2","A.M. [sound recording] / Wilco.","Wilco (Musical group)","Rock music 1991 2000, Country music 1991 2000","Sire/Reprise,","p1995."
"Digital","Freegal","SONG","2012","1","6","Dancing In The Dark","Bruce Springsteen",,,
"Physical","Horizon","BOOK","2012","1","1","How to hear from God learn to know His voice and make right decisions",,"Spiritual life Christianity, Hearing Religious aspects Christianity",,
"Physical","Horizon","VIDEODISC","2012","1","12","Sesame Street. The best of Elmo 2 [videorecording] / Sesame Workshop.",,"Elmo Fictitious character Henson Juvenile fiction, Robots Fiction, Memory Juvenile fiction, Sharing Juvenile fiction, Childrens films, Video recordings for the hearing impaired","Warner Home Video,","2010."
"Physical","Horizon","BOOK","2012","1","3","Pasta sfoglia : from our table to yours, more than 100 fresh, seasonal pasta dishes / Ron and Colleen Suhanosky, with Susan Simon.","Suhanosky, Ron","Cooking Pasta, Cooking Italian, Sfoglia Restaurant","John Wiley & Sons,","c2009."
"Digital","OverDrive","EBOOK","2012","1","1","Sinners Welcome: Poems","Mary Karr","Fiction, Poetry","HarperCollins Publishers Inc.","2010"
"Physical","Horizon","BOOK","2012","1","1","Nezumikun o tsukamaete! / saku, Miki Suguru ; e, Takabatake Nao.","Miki, Suguru.","Animals Fiction, Balloons Juvenile fiction, Friendship Fiction, Japanese language materials","Kyōiku Gageki,","2010."
"Digital","OverDrive","EBOOK","2012","1","3","Be Cool: Chili Palmer Series, Book 2","Elmore Leonard","Fiction, Mystery","HarperCollins Publishers Inc.","2005"
"Physical","Horizon","VIDEODISC","2012","1","8","The L word. Season one [videorecording] / Showtime Networks ; produced by Rose Lam ; writers, Ilene Chaiken ... [and others] ; directors, Rose Troche ... [et al.].",,"Lesbians California Los Angeles Drama, Lesbians Conduct of life Drama, Video recordings for the hearing impaired, Television series, Fiction television programs","Showtime Entertainment,","[2004]"
"Digital","OverDrive","EBOOK","2012","1","3","Flow","Mihaly Csikszentmihalyi","Nonfiction, Psychology","HarperCollins Publishers Inc.","2008"
"Physical","Horizon","BOOK","2012","1","1","My first Spanish picture dictionary",,"Picture dictionaries Spanish Juvenile literature, Picture dictionaries English Juvenile literature, Spanish language Dictionaries Juvenile English, English language Dictionaries Juvenile Spanish, Picture dictionaries Spanish, Picture dictionaries, Spanish language materials Bilingual",,
"Digital","Freegal","SONG","2012","1","1","Jazz Me Blues","Bunny Berigan",,,
"Physical","Horizon","BOOK","2012","1","14","Silence / Becca Fitzpatrick.","Fitzpatrick, Becca","Angels Fiction, Good and evil Fiction, Fantasy fiction, Love stories, Paranormal fiction","Simon & Schuster Books for Young Readers,","2011."
"Physical","Horizon","SOUNDDISC","2012","1","2","Cerrando trato corridos con tuba",,"Popular music Mexico 2001 2010, Songs Spanish Mexico",,
"Physical","Horizon","VIDEODISC","2012","1","1","America at a crossroads Kansas to Kandahar",,"Soldiers United States Interviews, War on Terrorism 2001 2009, Families of military personnel, United States Armed Forces Reserves, Documentary television programs, Video recordings for the hearing impaired",,
"Digital","OverDrive","EBOOK","2012","1","4","Mischief Becomes Her","Kasey Michaels","Contemporary Romance, Fiction, Romance","Harlequin Enterprises, Ltd.","2009"
"Digital","Freegal","SONG","2012","1","1","Stompin' at the Savoy","Benny Goodman;Benny Goodman Quartet;Teddy Wilson;Lionel Hampton;Gene Krupa",,,
"Physical","Horizon","BOOK","2012","1","3","Istanbul",,"Istanbul Turkey Guidebooks",,
"Digital","OverDrive","EBOOK","2012","1","1","The Specialists","Lawrence Block","Fiction, Suspense","Open Road Integrated Media","2011"
"Physical","Horizon","BOOK","2012","1","22","Money, money, Honey Bunny! / by Marilyn Sadler ; illustrated by Roger Bollen.","Sadler, Marilyn","Money Juvenile fiction, Shopping Juvenile fiction, Generosity Juvenile fiction, Rabbits Juvenile fiction, Stories in rhyme Juvenile fiction","Random House,","2006."
"Physical","Horizon","BOOK","2012","1","1","little moonlight",,"Large type books",,
"Physical","Horizon","BOOK","2012","1","1","Birthday pony / by Jessie Haas ; pictures by Margot Apple.","Haas, Jessie","Ponies Juvenile fiction, Horsemanship Juvenile fiction, Grandmothers Juvenile fiction","Greenwillow Books,","2004."
"Digital","OverDrive","EBOOK","2012","1","1","The Town","Bentley Little","Fiction, Horror","Penguin Group (USA), Inc.","2011"
"Physical","Horizon","BOOK","2012","1","3","The graphic alphabet / David Pelletier.","Pelletier, David","English language Alphabet Pictorial works Juvenile literature","Orchard,","c1996."
"Physical","Horizon","BOOK","2012","1","3","Show what you know on the MSP 5. Student workbook.",,"Education Elementary Washington State Examinations, Educational tests and measurements Washington State, Washington Comprehensive Assessment Program Study guides, Measurements of Student Progress Study guides","Show What You Know Pub.,","c2009."
"Physical","Horizon","BOOK","2012","1","1","Are you being served the inside story of Britains funniest and Public Televisions favorite comedy series",,"Are you being served Television program",,
"Physical","Horizon","BOOK","2012","1","1","Kiowa trail [text (large print)] / Louis L'Amour.","L'Amour, Louis, 1908-1988","Large type books","Thorndike Press,","[1998], c1964."
"Physical","Horizon","BOOK","2012","1","1","Masters mates a Cliff Hardy novel",,"Hardy Cliff Fictitious character Fiction, Mystery fiction",,
"Physical","Horizon","BOOK","2012","1","1","Icons divine beauty",,"Icon painting",,
"Digital","Freegal","SONG","2012","1","1","You Are More","Tenth Avenue North",,,
"Digital","OverDrive","EBOOK","2012","1","1","The Lucifer Gospel: Finn Ryan Series, Book 2","Paul Christopher","Fiction, Thriller","Penguin Group (USA), Inc.","2011"
"Physical","Horizon","BOOK","2012","1","2","Your soul's plan : discovering the real meaning of the life you planned before you were born / Robert Schwartz.","Schwartz, Robert, 1962-","Suffering Psychic aspects Case studies, Pre existence Case studies","Frog Books,","c2009."
"Physical","Horizon","BOOK","2012","1","7","Good housekeeping family vegetarian cookbook : 225 recipes everyone will love / [editor, Pam Hoenig].",,"Vegetarian cooking, Vegetarianism Popular works, Nutrition Popular works","Hearst Books,","c2010."
"Digital","OverDrive","EBOOK","2012","1","5","December 1941: 31 Days that Changed America and Saved the World","Craig Shirley","History, Nonfiction","Thomas Nelson Inc.","2012"
